,New York,California,Hawaii,Massachusetts,Virginia,New Hampshire
55,4.544155180637622,2.3182699692700153,4.520182615377661,12.419290931030426,1.6167733912841151,19.415890582631164
56,4.045531818056345,1.7133938528338433,5.014577588934593,11.055490291407924,1.1832906704325772,16.694724099459368
57,4.343677746197727,2.621973458694035,4.308299055281834,9.865791861098936,0.9724071846129099,13.09101713525889
58,4.11749807657323,0.8022833845617849,5.014577588934593,9.532095959914706,0.8201024448542613,10.884665932687167
59,4.138059864720912,0.6605550894972424,5.438344709126249,10.417115523925053,0.8201024448542613,13.605832415858957
60,4.317975511013125,0.549197143375102,7.133413189892871,12.201663169388537,0.9021126893396875,15.591548498173509
61,4.6983685917452345,0.1214813957696078,9.746643764408082,14.711636686991648,0.9021126893396875,19.26880050245971
62,4.271711487680841,0.8984561562127245,9.181620937485874,14.116787471837153,0.8669654417030763,20.29843106365985
63,3.947863324354857,0.9516042668619277,8.475342403833114,13.376853082254733,0.9724071846129099,22.06351202571723
64,3.3155883388136496,0.6782711263803102,7.839691723545632,10.765319942552074,0.8318181940664651,18.092079861088127
65,2.241234908097289,0.5390736937276346,7.4865524567192505,8.734127500561117,0.6677977050956128,14.782553057230544
66,1.7683137807006133,0.5213576568445668,9.181620937485874,6.673918023684574,0.5623559621857792,11.546571293458683
67,1.2748308651562559,0.5011107575496322,7.627808163449804,5.063472587534601,0.41005122242713066,11.10530105294434
68,0.9664040429410328,0.4074688483105595,7.627808163449804,2.858177936230133,0.2811779810928896,7.35450400857241
69,0.6785390088734911,0.36191332489695655,4.73206617547349,2.9307205234440956,0.2460307334562784,4.339157365057722
70,0.4112357629536309,0.4175922979580268,27.898002079284,1.1606813954234043,0.15230473975864853,2.941801603428964
71,0.3289886103629047,0.2859874525409517,4.9439497355693165,1.1316643605378192,0.12887324133424108,2.206351202571723
72,0.24674145777217857,0.26827141565788387,5.2264611490304205,0.5368151453833244,0.09372599369762986,1.6179908818859303
73,0.19019654036605432,0.296110902188419,3.8845319350901772,0.4932895930549468,0.08201024448542614,1.323810721543034
74,0.1953369874029747,0.21765416742054733,4.02578764182073,0.4497640407265691,0.10544174290983362,1.1767206413715856
75,0.23646056369833782,0.4631478213716298,4.590810468742937,0.5077981104977394,0.10544174290983362,1.0296305612001375
76,0.40095486887979015,0.8351845959160537,6.497762509605388,1.044613255881064,0.175736238183056,1.470900801714482
77,0.6322749855412076,1.4122212258216906,12.57175789901912,2.1327520640905053,0.2928937303050933,1.8386260021431025
78,1.0280894073840774,2.1841342614410735,18.71638114179813,3.670654913026516,0.4569142192759456,2.86825656334324
79,1.5729767932976386,2.9256769481180545,38.7746914975365,5.687338837574681,0.7849551972176502,5.73651312668648
80,2.169268649580403,3.495120990788091,53.465284997513905,7.500903517923749,1.0661331783105397,7.501594088743858
81,1.8094373569959763,2.7890103778772457,53.747796410975,5.614796250360718,0.9255441877640951,7.648684168915307
