,New York,California,Hawaii,Massachusetts,Virginia,New Hampshire
70,0.010280894073840773,0.0,0.07062785336527595,0.04352555232837766,0.0,0.0735450400857241
71,0.010280894073840773,0.015185174471200975,0.07062785336527595,0.029017034885585102,0.0,0.0
72,0.005140447036920386,0.005061724823733659,0.0,0.04352555232837766,0.011715749212203733,0.0735450400857241
73,0.005140447036920386,0.010123449647467317,0.07062785336527595,0.029017034885585102,0.0,0.0
74,0.005140447036920386,0.015185174471200975,0.07062785336527595,0.014508517442792551,0.0,0.0
75,0.005140447036920386,0.010123449647467317,0.0,0.014508517442792551,0.0,0.0
76,0.005140447036920386,0.010123449647467317,0.07062785336527595,0.0,0.0,0.0735450400857241
77,0.0,0.0075925872356004875,0.07062785336527595,0.029017034885585102,0.0,0.0
78,0.005140447036920386,0.0075925872356004875,0.1412557067305519,0.04352555232837766,0.0,0.0
79,0.005140447036920386,0.012654312059334146,0.07062785336527595,0.014508517442792551,0.0,0.0
80,0.010280894073840773,-0.0075925872356004875,0.1412557067305519,0.029017034885585102,0.0,0.0
81,0.005140447036920386,0.010123449647467317,0.07062785336527595,0.029017034885585102,0.0,0.0
